"election","lname","fname","party","state","seat","district","ico.status","cand.gender","recipient.cfscore.dyn","contributor.cfscore","num.givers.total","total.receipts","total.disbursements","prim.vote.pct","pwinner","gen.vote.pct","gwinner"
"fd2020","rawlings","joshua","100","TN","federal:house","TN05","C","M",-0.959,-0.78,134,20023,16526.41,0.0302,"L",NA,NA
"fd2020","courser","amy","200","OR","federal:house","OR05","C","F",1.378,1.454,295,232124.96,221541.97,0.5328,"W",45.15,"L"
"fd2020","siebe","amanda","100","OR","federal:house","OR01","C","F",-1.136,NA,109,8794.7,8965.84,0.0668,"L",NA,NA
"fd2020","bell","jennifer","100","OH","federal:house","OH12","C","F",-1.077,NA,110,9317.38,9283.94,0.4157,"L",NA,NA
"fd2020","rodimer","dan","200","NV","federal:house","NV03","C","M",1.489,1.414,19255,3152055.95,3131213.48,0.4982,"W",45.77,"L"
"fd2020","bedonie","karen","200","NM","federal:house","NM03","O","F",1.454,NA,23,42144.28,42376.67,0.2776,"L",NA,NA
"fd2020","oseguera","hector","100","NJ","federal:house","NJ08","C","M",-1.05,-1.041,823,84623.6,84976.5,0.273,"L",NA,NA
"fd2020","schmid","stephanie","100","NJ","federal:house","NJ04","C","F",-0.851,-0.884,1930,801745.25,760175.5,0.6742,"W",38.27,"L"
"fd2020","lamm","debra","200","MT","federal:house","MT01","C","F",1.643,1.669,278,62216.58,61912.77,0.0668,"L",NA,NA
"fd2020","fischbach","michelle","200","MN","federal:house","MN07","C","F",1.402,1.427,6386,2646134.94,2608185.58,0.5884,"W",53.39,"W"
"fd2020","rajput","solomon","100","MI","federal:house","MI12","C","M",-0.797,-0.929,651,147797.34,141338.73,0.1907,"L",NA,NA
"fd2020","delgado","jorge","200","MD","federal:house","MD01","C","M",0.262,0.403,76,108337.73,108337.73,0.1839,"L",NA,NA
"fd2020","fabert","shannon","100","KY","federal:house","KY04","C","F",-1.025,-0.981,341,35215.93,32479.11,0.4158,"L",NA,NA
"fd2020","weir","sara","200","KS","federal:house","KS03","C","F",1.198,1.276,647,793009.14,783999.64,0.2301,"L",NA,NA
"fd2020","clifford","bill","200","KS","federal:house","KS01","C","M",1.136,1.271,407,1230461.12,1203882.68,0.331,"L",NA,NA
"fd2020","mitchell","kelly","200","IN","federal:house","IN05","O","F",1.272,NA,1093,352242.45,352242.45,0.0534,"L",NA,NA
"fd2020","king","esther","200","IL","federal:house","IL17","C","F",1.272,1.368,6971,2058085.15,2055793.65,0.6513,"W",47.97,"L"
"fd2020","lauf","catalina","200","IL","federal:house","IL14","C","F",1.446,1.573,12891,355047.91,355047.91,0.2006,"L",NA,NA
"fd2020","white","philanise","200","IL","federal:house","IL01","C","U",1.426,1.511,57,6288.6,5047.85,0.9999,"W",26.15,"L"
"fd2020","molina","raymond","200","FL","federal:house","FL27","C","M",0.729,NA,18,32755.1,32680.21,0.1095,"L",NA,NA
"fd2020","melton","jessica","200","FL","federal:house","FL22","C","F",0.235,0.626,1854,216124.07,216124.07,0.2999,"L",NA,NA
"fd2020","paulina luna","anna","200","FL","federal:house","FL13","C","F",1.527,NA,50158,3326715.16,3286006.7,0.3614,"W",46.96,"L"
"fd2020","anderson","willie","100","FL","federal:house","FL02","C","M",-1.016,NA,5,0,0,NA,NA,NA,NA
"fd2020","house","steven","200","CO","federal:house","CO06","C","M",1.34,1.368,1361,1255905.78,1253894.25,1,"W",39.96,"L"
"fd2020","fields","zack","100","CA","federal:house","CA53","O","M",-0.822,-0.821,32,46977.4,45234.97,NA,NA,NA,NA
"fd2020","webber","errol","200","CA","federal:house","CA37","C","M",1.443,1.559,1198,176238.94,176111.56,0.076,"L",14.06,"L"
"fd2020","fricke","brandon","328","CA","federal:house","CA33","C","M",1.43,NA,18,35908.06,35908.06,NA,NA,NA,NA
"fd2020","kennedy","ronda","200","CA","federal:house","CA26","C","F",1.453,1.609,1755,279592.75,134605.11,0.3556,"L",39.42,"L"
"fd2020","feucht","jc","200","CA","federal:house","CA03","C","M",1.461,NA,259,335056.74,324933.89,0.1352,"L",NA,NA
"fd2020","king","troy","200","AL","federal:house","AL02","C","M",0.332,0.661,2584,286727.66,283699.45,0.145,"L",NA,NA
"fd2020","cheek","jamie","100","UT","federal:house","UT01","C","F",-1.037,-0.995,128,30082.42,30082.42,0.4907,"L",NA,NA
"fd2020","mchugh","john","328","PA","federal:house","PA06","C","M",-1.648,-1.505,4,6165.15,4409.8,NA,NA,NA,NA
"fd2020","rodriguez","ydanis","100","NY","federal:house","NY15","C","U",-0.353,NA,215,191779,192095.2,0.1058,"L",NA,NA
"fd2020","cruz","johsira","200","GA","federal:house","GA04","C","F",1.63,NA,9,13454.11,23646.23,1,"W",19.92,"L"
"fd2020","goldbeck","janessa","100","CA","federal:house","CA53","C","F",-0.946,-0.948,1373,327169.41,327169.41,0.0851,"L",NA,NA
"fd2020","earley","billy","200","CA","federal:house","CA44","C","M",1.594,1.667,4,29579.95,29579.95,0.1319,"L",NA,NA
"fd2020","obernolte","jay","200","CA","federal:house","CA08","C","M",1.257,0.936,2640,2028339.32,1958786.11,0.3495,"W",56.06,"W"
"fd2020","chu","judy","100","CA","federal:house","CA27","I","F",-0.696,-0.871,9451,1220538.13,963130.08,0.7093,"W",69.78,"W"
"fd2024","conaway","herb","100","NJ","federal:house","NJ03","C","M",-0.638,NA,3457,1353247.91,1315833.57,NA,NA,NA,NA
"fd2024","romney","willard","200","UT","federal:senate","UTS24","I","M",0.736,1.013,114172,1237434.21,1288557.47,NA,NA,NA,NA
"fd2024","schumer","charles","100","NY","federal:senate","NYS28","I","M",-0.946,-0.688,161049,2790888.71,3349300.81,NA,NA,NA,NA
"fd2024","cramer","kevin","200","ND","federal:senate","NDS24","I","M",1.295,1.39,16932,5562461.74,3614113.14,NA,NA,NA,NA
"fd2024","hyde smith","cindy","200","MS","federal:senate","MSS26","I","F",1.355,1.431,12488,750573.65,593395.67,NA,NA,NA,NA
"fd2024","hawley","joshua","200","MO","federal:senate","MOS24","I","M",1.478,NA,53796,13808806.06,17492872.3,NA,NA,NA,NA
"fd2024","pensler","sandy","200","MI","federal:senate","MIS24","O","F",0.578,0.716,162,4960161.62,4960161.62,NA,NA,NA,NA
"fd2024","risch","james","200","ID","federal:senate","IDS26","I","M",0.872,1.086,6245,632240.45,462251.85,NA,NA,NA,NA
"fd2024","scott","rick","200","FL","federal:senate","FLS24","I","M",1.396,1.44,54755,36696093.1,39942180.08,NA,NA,NA,NA
"fd2024","corey","matthew","200","CT","federal:senate","CTS24","C","M",1.265,1.267,833,257655.82,250438.42,NA,NA,NA,NA
"fd2024","sinema","kyrsten","100","AZ","federal:senate","AZS24","I","F",0.333,-0.752,73123,5311800.8,9272137.32,NA,NA,NA,NA
"fd2024","warner","mark","100","VA","federal:senate","VAS26","I","M",-0.585,-0.724,56079,4266868.81,1266750.72,NA,NA,NA,NA
"fd2024","reed","john","100","RI","federal:senate","RIS26","I","M",-0.643,-0.716,10630,566041.68,881811.5,NA,NA,NA,NA
"fd2024","casey","robert","100","PA","federal:senate","PAS24","I","M",-0.864,-0.669,325924,58147601.15,60234443.54,NA,NA,NA,NA
"fd2024","cortez masto","catherine","100","NV","federal:senate","NVS28","I","F",-1.076,-0.905,101959,3231721.21,2726000.51,NA,NA,NA,NA
"fd2024","hassan","margaret","100","NH","federal:senate","NHS28","I","F",-0.936,-0.797,166102,2900607.97,2073973.73,NA,NA,NA,NA
"fd2024","nickel","wiley","100","NC","federal:senate","NCS26","C","M",-0.777,NA,6922,2383094.47,1731102.48,NA,NA,NA,NA
"fd2024","klobuchar","amy","100","MN","federal:senate","MNS24","I","F",-0.944,-0.873,95711,14734556.75,14098386.5,NA,NA,NA,NA
"fd2024","vanhollen","chris","100","MD","federal:senate","MDS28","I","M",-0.634,-0.769,22082,330578.51,607300.29,NA,NA,NA,NA
"fd2024","bennett","douglas","200","IL","federal:senate","ILS26","C","M",1.419,1.295,111,12000,15247.53,NA,NA,NA,NA
"fd2024","durbin","richard","100","IL","federal:senate","ILS26","I","M",-0.921,-0.743,51602,1106383.69,915337.33,NA,NA,NA,NA
"fd2024","box","reagan","200","GA","federal:senate","GAS26","C","U",1.625,NA,28,33606.11,26130.41,NA,NA,NA,NA
"fd2024","elliott","glenn","100","WV","federal:senate","WVS24","O","M",-1.004,NA,10150,855051.42,845941.7,NA,NA,NA,NA
"fd2024","justice","james","200","WV","federal:senate","WVS24","O","M",1.114,NA,5896,4587416.08,3893648.88,NA,NA,NA,NA
"fd2024","rose","christopher","200","WV","federal:senate","WVS24","O","M",1.592,1.73,72,10683.8,13456.52,NA,NA,NA,NA
"fd2024","leager","thomas","328","WI","federal:senate","WIS24","C","M",-1.161,NA,9,23856,23721,NA,NA,NA,NA
"fd2024","raveendran","rejani","200","WI","federal:senate","WIS24","C","U",1.655,NA,66,47354.87,47354.87,NA,NA,NA,NA
"fd2024","anderson","phillip","328","WI","federal:senate","WIS24","C","M",1.556,NA,18,52738.95,52615.37,NA,NA,NA,NA
"fd2024","garcia","dr","200","WA","federal:senate","WAS24","C","M",1.211,NA,911,773708.95,773708.95,NA,NA,NA,NA
"fd2024","cao","hung","200","VA","federal:senate","VAS24","C","M",1.504,NA,67756,9832460.01,9517135.17,NA,NA,NA,NA
"fd2024","parkinson","scott","200","VA","federal:senate","VAS24","C","M",1.304,NA,900,999121.24,992103.9,NA,NA,NA,NA
"fd2024","emord","jonathan","200","VA","federal:senate","VAS24","C","M",1.389,NA,220,893768.61,893768.61,NA,NA,NA,NA
"fd2024","lowe","kimberly","200","VA","federal:senate","VAS24","C","F",1.502,1.605,36,27835.88,34528.87,NA,NA,NA,NA
"fd2024","walton","jason","200","UT","federal:senate","UTS24","O","M",1.27,NA,219,2932944.99,2932944.99,NA,NA,NA,NA
"fd2024","hatch","brent","200","UT","federal:senate","UTS24","O","M",1.14,NA,541,1264246.3,1264246.3,NA,NA,NA,NA
"fd2024","phippen","carolyn","200","UT","federal:senate","UTS24","O","F",1.305,1.384,114,191720.14,191720.14,NA,NA,NA,NA
"fd2024","staggs","trent","200","UT","federal:senate","UTS24","O","M",1.45,NA,2712,1417660.73,1417660.73,NA,NA,NA,NA
"fd2024","brown","theodore","328","TX","federal:senate","TXS24","C","M",1.101,NA,7,13994,13926.12,NA,NA,NA,NA
"fd2024","gonzalez","mark","100","TX","federal:senate","TXS24","C","M",-0.688,NA,84,14967.44,11659.51,NA,NA,NA,NA
"fd2024","gutierrez","roland","100","TX","federal:senate","TXS24","C","M",-1.057,-0.578,17966,1446695.19,1446942.57,NA,NA,NA,NA
"fd2024","tchenko","thierry","100","TX","federal:senate","TXS24","C","M",-0.193,NA,313,142864.34,142864.34,NA,NA,NA,NA
"fd2024","ingalls","josiah","200","TX","federal:senate","TXS24","C","M",1.136,NA,8,4339.28,5256.53,NA,NA,NA,NA
"fd2024","bradshaw","marquita","100","TN","federal:senate","TNS24","C","F",-1.006,-0.983,14603,79455.36,79298.06,NA,NA,NA,NA
"fd2024","johnson","gloria","100","TN","federal:senate","TNS24","C","F",-1.027,-0.836,51981,7585464.44,7442979.73,NA,NA,NA,NA
"fd2024","scott","timothy","200","SC","federal:senate","SCS28","I","M",1.29,1.101,264750,18856383.18,34917284.04,NA,NA,NA,NA
"fd2024","mckay","raymond","200","RI","federal:senate","RIS24","C","M",1.345,1.34,239,154043.57,153705.04,NA,NA,NA,NA
"fd2024","lankford","james","200","OK","federal:senate","OKS28","I","M",1.075,1.146,8786,913857.67,649918.51,NA,NA,NA,NA
"fd2024","larose","frank","200","OH","federal:senate","OHS24","C","M",1.435,0.747,15287,2338457.32,2319907.19,NA,NA,NA,NA
"fd2024","sapraicone","michael","200","NY","federal:senate","NYS24","C","M",0.706,NA,454,2835467.92,2726716.44,NA,NA,NA,NA
"fd2024","eisen","joshua","200","NY","federal:senate","NYS24","C","M",1.331,NA,18,305744,299422.94,NA,NA,NA,NA
"fd2024","bellon","david","200","NY","federal:senate","NYS24","C","M",1.551,NA,64,43916.35,41812.4,NA,NA,NA,NA
"fd2024","gunter","jeff","200","NV","federal:senate","NVS24","C","M",1.517,NA,4664,3468774.36,3461349.96,NA,NA,NA,NA
"fd2024","marchant","jim","200","NV","federal:senate","NVS24","C","M",1.469,1.498,1094,454703.78,454703.78,NA,NA,NA,NA
"fd2024","kennedy","ronda","200","NV","federal:senate","NVS24","C","F",1.568,NA,133,27686.24,27786.24,NA,NA,NA,NA
"fd2024","luna","benjamin","328","NM","federal:senate","NMS24","C","M",1.458,NA,212,8603.48,8603.48,NA,NA,NA,NA
"fd2024","bashaw","curtis","200","NJ","federal:senate","NJS24","C","M",0.839,NA,3061,4249567.71,4181922.87,NA,NA,NA,NA
"fd2024","campos medina","patricia","100","NJ","federal:senate","NJS24","C","F",-0.806,NA,521,477182.36,477182.36,NA,NA,NA,NA
"fd2024","kim","andy","100","NJ","federal:senate","NJS24","C","M",-0.972,-0.76,71164,24882007.24,23963672.26,NA,NA,NA,NA
"fd2024","serrano glassner","christine","200","NJ","federal:senate","NJS24","C","F",1.099,NA,272,516025.08,516025.08,NA,NA,NA,NA
"fd2024","signorello","joseph","100","NJ","federal:senate","NJS24","C","M",-0.831,NA,727,83900.6,139213.81,NA,NA,NA,NA
"fd2024","booker","cory","100","NJ","federal:senate","NJS26","I","M",-0.988,-0.696,142399,7919520.16,4637639.76,NA,NA,NA,NA
"fd2024","love","preston","100","NE","federal:senate","NES24","C","M",-1.012,NA,1757,283232.43,278121.74,NA,NA,NA,NA
"fd2024","osborn","dan","328","NE","federal:senate","NES24","C","M",-1.024,NA,125726,15129327.27,15066161.35,NA,NA,NA,NA
"fd2024","tillis","thom","200","NC","federal:senate","NCS26","I","M",0.805,1.716,68295,2474642.46,971773.72,NA,NA,NA,NA
"fd2024","mygland","jeremy","200","MT","federal:senate","MTS24","C","M",1.728,NA,106,35717.24,71057.05,NA,NA,NA,NA
"fd2024","eubanks","dan","200","MS","federal:senate","MSS24","C","M",0.835,1.104,97,52717.97,52717.97,NA,NA,NA,NA
"fd2024","young","jared","328","MO","federal:senate","MOS24","C","M",0.84,NA,104,1004183.45,1004183.45,NA,NA,NA,NA
"fd2024","harmon","december","100","MO","federal:senate","MOS24","C","F",-1.256,NA,60,18462.5,16759.02,NA,NA,NA,NA
"fd2024","fraser","joseph","200","MN","federal:senate","MNS24","C","M",1.399,NA,360,77212.83,58665.93,NA,NA,NA,NA
"fd2024","amash","justin","200","MI","federal:senate","MIS24","O","M",0.857,1.223,3897,914568.42,1282891.45,NA,NA,NA,NA
"fd2024","wilson","glenn","200","MI","federal:senate","MIS24","O","M",1.316,NA,15,298954.93,298954.93,NA,NA,NA,NA
"fd2024","craig","james","200","MI","federal:senate","MIS24","O","M",1.633,1.63,21164,136670.33,136670.33,NA,NA,NA,NA
"fd2024","savage","sharon","200","MI","federal:senate","MIS24","O","F",2.539,NA,2,100130.61,50956.12,NA,NA,NA,NA
"fd2024","harper","frank","100","MI","federal:senate","MIS24","O","M",-0.906,NA,12819,3149518.74,3149518.74,NA,NA,NA,NA
"fd2024","pugh","pamela","100","MI","federal:senate","MIS24","O","F",-0.983,-0.995,5804,0,0,NA,NA,NA,NA
"fd2024","beydoun","nasser","100","MI","federal:senate","MIS24","O","M",-0.899,NA,5613,981756.15,964975.02,NA,NA,NA,NA
"fd2024","slotkin","elissa","100","MI","federal:senate","MIS24","O","F",-0.992,-0.992,272587,51937060.2,51654344.82,NA,NA,NA,NA
"fd2024","hoover","michael","200","MI","federal:senate","MIS24","O","M",1.668,NA,61,236591.72,234931.13,NA,NA,NA,NA
"fd2024","kouzounas","demi","200","ME","federal:senate","MES24","C","F",1.459,NA,1531,1027791.62,1027791.62,NA,NA,NA,NA
"fd2024","myrick","john","200","MD","federal:senate","MDS24","O","M",1.465,NA,7,8019.23,7359.23,NA,NA,NA,NA
"fd2024","teichert","john","200","MD","federal:senate","MDS24","O","M",1.493,NA,2404,355612.94,355612.94,NA,NA,NA,NA
"fd2024","alsobrooks","angela","100","MD","federal:senate","MDS24","O","F",-0.96,-0.909,119851,31077805.53,31027960.15,NA,NA,NA,NA
"fd2024","jawando","will","100","MD","federal:senate","MDS24","O","M",-0.923,-0.911,2339,761154.89,622689.03,NA,NA,NA,NA
"fd2024","cain","ian","200","MA","federal:senate","MAS24","C","M",1.17,NA,2665,418170.53,418170.53,NA,NA,NA,NA
"fd2024","antonellis","robert","200","MA","federal:senate","MAS24","C","M",1.442,NA,22,41279.47,41910.1,NA,NA,NA,NA
"fd2024","cassidy","william","200","LA","federal:senate","LAS26","I","M",0.654,0.836,19475,4060477.24,681168.21,NA,NA,NA,NA
"fd2024","carmichael","robert","100","IN","federal:senate","INS24","O","M",-0.612,NA,461,119821.39,102015.29,NA,NA,NA,NA
"fd2024","rust","john","200","IN","federal:senate","INS24","O","M",1.604,NA,7,2992413.25,3932844.25,NA,NA,NA,NA
"fd2024","ernst","joni","200","IA","federal:senate","IAS26","I","F",1.394,1.317,121375,2921862.7,1655755.5,NA,NA,NA,NA
"fd2024","schatz","brian","100","HI","federal:senate","HIS28","I","M",-0.581,-0.651,13502,525033.39,979159.32,NA,NA,NA,NA
"fd2024","bonoan","feena","328","FL","federal:senate","FLS24","C","U",0.958,NA,13,19716.9,19716.9,NA,NA,NA,NA
"fd2024","mucarsel powell","debbie","100","FL","federal:senate","FLS24","C","F",-0.961,-0.853,262379,36616416.21,36641693.52,NA,NA,NA,NA
"fd2024","ehr","phillip","100","FL","federal:senate","FLS24","C","M",-0.991,-0.578,42173,2399215.26,2372232.66,NA,NA,NA,NA
"fd2024","horan","donald","100","FL","federal:senate","FLS24","C","M",-0.965,NA,31,73455,73455,NA,NA,NA,NA
"fd2024","hansen","eric","200","DE","federal:senate","DES24","O","M",1.302,NA,350,1015951.4,1015951.4,NA,NA,NA,NA
"fd2024","smith","gerard","200","CT","federal:senate","CTS24","C","M",1.481,NA,223,68292.58,68292.58,NA,NA,NA,NA
"fd2024","bassett","sharleta","200","CA","federal:senate","CAS24","O","U",1.632,NA,35,23079,23079,NA,NA,NA,NA
"fd2024","gilani","sepi","100","CA","federal:senate","CAS24","O","U",-0.655,NA,42,13764,11558.72,NA,NA,NA,NA
"fd2024","garvey","steve","200","CA","federal:senate","CAS24","O","M",1.489,NA,82003,20356132.85,19775163.62,NA,NA,NA,NA
"fd2024","ruzon","mark","328","CA","federal:senate","CAS24","O","M",1.001,NA,8,25489.13,25489.13,NA,NA,NA,NA
"fd2024","reiss","jonathan","200","CA","federal:senate","CAS24","O","M",1.293,NA,50,14156.17,15576.24,NA,NA,NA,NA
"fd2024","rab","aejaz","100","CA","federal:senate","CAS24","O","U",-0.257,-0.537,54,20900,21274.85,NA,NA,NA,NA
"fd2024","schiff","adam","100","CA","federal:senate","CAS24","O","M",-0.962,-0.887,513637,96291793.56,125575660.98,NA,NA,NA,NA
"fd2024","gary pandol","denice","200","CA","federal:senate","CAS24","O","F",1.265,NA,236,101984.99,111045.3,NA,NA,NA,NA
"fd2024","williams","sarah","328","AZ","federal:senate","AZS24","O","F",-1.157,NA,4,14715,14261.37,NA,NA,NA,NA
"fd2024","lamb","mark","200","AZ","federal:senate","AZS24","O","M",1.539,NA,13027,2189531.78,2172907.84,NA,NA,NA,NA
"fd2024","cotton","thomas","200","AR","federal:senate","ARS26","I","M",1.362,1.044,54080,2488964.09,2821992.91,NA,NA,NA,NA
"fd2024","baldwin","tammy","100","WI","federal:senate","WIS24","I","F",-1.127,-0.964,299087,50228545.14,53242337.24,NA,NA,NA,NA
"fd2024","malloy","gerald","200","VT","federal:senate","VTS24","C","M",1.37,1.453,1425,662959.83,642786.47,NA,NA,NA,NA
"fd2024","kaine","timothy","100","VA","federal:senate","VAS24","I","M",-0.951,-0.782,128187,18308453.68,19283453.77,NA,NA,NA,NA
"fd2024","cornyn","john","200","TX","federal:senate","TXS26","I","M",1.335,1.355,99053,3377426.45,851024.74,NA,NA,NA,NA
"fd2024","mccormick","dave","200","PA","federal:senate","PAS24","C","M",1.22,NA,80207,35970836.83,35373179.48,NA,NA,NA,NA
"fd2024","dolan","matt","200","OH","federal:senate","OHS24","C","M",0.75,0.992,4812,12722612.85,12656068.95,NA,NA,NA,NA
"fd2024","sare","diane","328","NY","federal:senate","NYS24","C","F",-0.218,NA,703,508500.31,508775.13,NA,NA,NA,NA
"fd2024","brown","sam","200","NV","federal:senate","NVS24","C","M",1.498,1.595,90893,24063366.48,23799770.21,NA,NA,NA,NA
"fd2024","fischer","debra","200","NE","federal:senate","NES24","I","F",1.059,1.181,17066,6555361.2,7930346.81,NA,NA,NA,NA
"fd2024","budd","theodore","200","NC","federal:senate","NCS28","I","M",1.475,1.46,41986,2111873.54,2101703,NA,NA,NA,NA
"fd2024","daines","steve","200","MT","federal:senate","MTS26","I","M",1.081,1.319,152328,1682254.18,669095.42,NA,NA,NA,NA
"fd2024","schmitt","eric","200","MO","federal:senate","MOS28","I","M",1.445,1.315,9346,1957979.62,1569553.5,NA,NA,NA,NA
"fd2024","king","angus","100","ME","federal:senate","MES24","I","M",-0.764,-0.524,9478,5368767,5443100.77,NA,NA,NA,NA
"fd2024","mcconnell","mitch","200","KY","federal:senate","KYS26","I","M",1.006,1.171,311730,1203839.87,1078988.86,NA,NA,NA,NA
"fd2024","hirono","mazie","100","HI","federal:senate","HIS24","I","F",-0.892,-0.775,28855,3292048.88,2799353.34,NA,NA,NA,NA
"fd2024","hyde","robert","200","CT","federal:senate","CTS24","C","M",1.229,1.024,264,1744.75,1744.75,NA,NA,NA,NA
"fd2024","padilla","alex","100","CA","federal:senate","CAS28","I","M",-0.802,-0.783,16937,754150.94,1564522.58,NA,NA,NA,NA
"fd2024","britt","katie","200","AL","federal:senate","ALS28","I","F",1.36,NA,35835,3907112.1,1506294.88,NA,NA,NA,NA
"fd2024","manchin","joe","100","WV","federal:senate","WVS24","I","M",0.05,-0.372,26715,2997445.59,4062594.56,NA,NA,NA,NA
"fd2024","lee","mike","200","UT","federal:senate","UTS28","I","M",1.483,1.121,95982,5138473.2,5191865.23,NA,NA,NA,NA
"fd2024","hagerty","bill","200","TN","federal:senate","TNS26","I","M",1.358,1.243,33316,4906088.81,3899198.57,NA,NA,NA,NA
"fd2024","gillibrand","kirsten","100","NY","federal:senate","NYS24","I","F",-0.887,-0.782,215348,9798986.57,14135378.85,NA,NA,NA,NA
"fd2024","hoeven","john","200","ND","federal:senate","NDS28","I","M",1.13,1.26,7188,530749.5,484008.75,NA,NA,NA,NA
"fd2024","paul","rand","200","KY","federal:senate","KYS28","I","M",1.429,1.646,120527,8490873.16,7162710.96,NA,NA,NA,NA
"fd2024","warnock","raphael","100","GA","federal:senate","GAS28","I","M",-1.11,-0.903,1911562,4819907.15,5935168.61,NA,NA,NA,NA
"fd2024","coons","christopher","100","DE","federal:senate","DES26","I","M",-0.55,-0.702,21178,1749727.9,1385630.43,NA,NA,NA,NA
"fd2024","hickenlooper","john","100","CO","federal:senate","COS26","I","M",-0.846,-0.893,172203,1160079.25,954664.22,NA,NA,NA,NA
"fd2024","kelly","mark","100","AZ","federal:senate","AZS28","I","M",-1.088,-0.766,825602,10864653.95,7920095.56,NA,NA,NA,NA
"fd2024","tuberville","thomas","200","AL","federal:senate","ALS26","I","M",1.35,NA,17841,2191049.2,1794129.96,NA,NA,NA,NA
"fd2024","carter","willie","100","00","federal:president","PRES","C","M",-2.017,-1.703,9,7431.45,6842.25,NA,NA,NA,NA
"fd2024","christie","chris","200","00","federal:president","PRES","C","M",0.014,0.832,60971,7628084.62,7595353.05,NA,NA,NA,NA
"fd2024","terry","randal","328","00","federal:president","PRES","C","M",1.645,NA,422,596542.73,620244,NA,NA,NA,NA
"fd2024","palmer","jason","100","00","federal:president","PRES","C","M",-0.614,NA,162,953373.39,953373.39,NA,NA,NA,NA
"fd2024","uygur","cenk","100","00","federal:president","PRES","C","",-1.092,NA,7206,547713.67,547713.67,NA,NA,NA,NA
"fd2024","rectenwald","michael","328","00","federal:president","PRES","C","M",1.249,NA,47,85862.87,75198.15,NA,NA,NA,NA
"fd2024","smith","joshua","328","00","federal:president","PRES","C","M",1.309,NA,18,21970.02,21945.02,NA,NA,NA,NA
"fd2024","hurd","william","200","00","federal:president","PRES","C","M",-0.147,NA,2442,1451894.03,1451894.03,NA,NA,NA,NA
"fd2024","sonski","peter","328","00","federal:president","PRES","C","M",0.579,NA,53,87899.72,83645.76,NA,NA,NA,NA
"fd2024","west","cornel","328","00","federal:president","PRES","C","M",-1.287,NA,1033,1398321.09,1396083.06,NA,NA,NA,NA
"fd2024","pence","mike","200","00","federal:president","PRES","C","M",1.192,NA,14904,7150753.11,6921541.28,NA,NA,NA,NA
"fd2024","elder","larry","200","00","federal:president","PRES","C","M",1.504,NA,31439,1376324.53,1375552.52,NA,NA,NA,NA
"fd2024","ayyadurai","shiva","328","00","federal:president","PRES","C","F",0.934,NA,81,169036.35,146413.56,NA,NA,NA,NA
"fd2024","binkley","ryan","200","00","federal:president","PRES","C","M",1.308,NA,1972,11884131.37,11882640.35,NA,NA,NA,NA
"fd2024","kennedy","robert","328","00","federal:president","PRES","C","M",0.125,NA,40778,67278247.27,66539069.36,NA,NA,NA,NA
"fd2024","haley","nikki","200","00","federal:president","PRES","C","F",0.71,1.262,258590,58378347.5,56690680.61,NA,NA,NA,NA
"fd2024","johnson","perry","200","00","federal:president","PRES","C","M",1.45,NA,8501,29704589.21,28803785.04,NA,NA,NA,NA
"fd2024","camilleri","charles","100","00","federal:president","PRES","C","M",-1.703,NA,3,41248,540,NA,NA,NA,NA
"fd2024","roberts","rollan","200","00","federal:president","PRES","C","M",0.539,NA,22,1283083.14,1283082.21,NA,NA,NA,NA
"fd2024","hudson","anthony","200","00","federal:president","PRES","C","M",1.724,NA,59,282095.22,215548.56,NA,NA,NA,NA
"fd2024","castro","john","200","00","federal:president","PRES","C","M",-1.53,NA,24,23998.74,23164.5,NA,NA,NA,NA
"fd2024","mapstead","lars","328","00","federal:president","PRES","C","M",1.338,1.339,11,993735.78,1002847.51,NA,NA,NA,NA
"fd2024","hornberger","jacob","328","00","federal:president","PRES","C","M",1.251,1.245,96,75109.18,75109.18,NA,NA,NA,NA
"fd2024","williamson","marianne","100","00","federal:president","PRES","C","F",-1.01,-0.954,105198,5404966.53,5401514.6,NA,NA,NA,NA
"fd2024","miller","carol","200","WV","federal:house","WV01","I","F",1.095,1.161,2857,1751492,1725384.9,NA,NA,NA,NA
"fd2024","schrier","kim","100","WA","federal:house","WA08","I","F",-1.011,-1.015,30292,6530378.69,5059145.56,NA,NA,NA,NA
"fd2024","helmer","daniel","100","VA","federal:house","VA10","O","M",-0.798,-0.897,7089,2010212.47,2006982.78,NA,NA,NA,NA
"fd2024","cline","benjamin","200","VA","federal:house","VA06","I","M",1.179,1.314,1970,1030467.03,969485.9,NA,NA,NA,NA
"fd2024","herrod","christopher","200","UT","federal:house","UT03","O","M",1.435,1.365,540,11598,11598,NA,NA,NA,NA
"fd2024","allred","colin","100","TX","federal:house","TX32","I","M",-1.013,-1.023,635644,598126.42,2587027.99,NA,NA,NA,NA
"fd2024","cloud","michael","200","TX","federal:house","TX27","I","M",1.314,1.541,1899,798397.1,943006.48,NA,NA,NA,NA
"fd2024","roy","chip","200","TX","federal:house","TX21","I","M",1.542,1.469,14360,2899549.54,1870955.92,NA,NA,NA,NA
"fd2024","fletcher","elizabeth","100","TX","federal:house","TX07","I","F",-0.604,-0.835,12139,2440397.07,2445442.11,NA,NA,NA,NA
"fd2024","gooden","lance","200","TX","federal:house","TX05","I","M",1.222,1.378,2865,1136643.85,889505.17,NA,NA,NA,NA
"fd2024","smith","kasandra","100","TN","federal:house","TN09","C","F",-1.33,-0.945,11,10795,8191.8,NA,NA,NA,NA
